id,character,name,gender,order
510488,State Trooper #2,Nico Evers-Swindell,2,17
1674426,Pedestrian,J. Jewels,2,18
1774091,Watch Sergeant,Bill Thorpe,0,19
14698,Dr. Margo Green,Penelope Ann Miller,1,0
3197,Lt. Vincent D'Agosta,Tom Sizemore,2,1
12516,Dr. Ann Cuthbert,Linda Hunt,1,2
6577,Dr. Albert Frock,James Whitmore,2,3
91725,Det. Hollingsworth,Clayton Rohner,2,4
554095,Dr. Greg Lee,Chi Muoi Lo,0,5
167490,Tom Parkinson,Thomas Ryan,2,6
140176,Mayor Robert Owen,Robert Lesser,2,7
157549,The Mayor's Wife,Diane Robin,1,8
104331,John Whitney,Lewis Van Bergen,2,9
20276,Mrs. Blaisedale,Constance Towers,1,10
100650,Mr. Blaisedale,Francis X. McCarthy,2,11
4162,Dr. Zwiezic,Audra Lindley,1,12
55554,McNally,John Kapelos,2,13
103933,Bailey,Tico Wells,0,14
141417,Bradley,Mike Bacarella,2,15
94766,Martini,Gene Davis,0,16
113922,Guard Wootton,John DiSanti,2,17
2555,Guard Johnson,David Proval,2,18
9559,Guard Frederick Ford,Jophery C. Brown,0,19
1280,Spota,Don Harvey,2,20
1242469,Josh,Ronald Joshua Scott,0,21
1765315,Eugene,Dave Graubart,0,22
47463,Capt. Borne,Santos Morales,2,23
5147,Sergeant,Ralph Seymour,2,24
1218750,Donna,Mandy Ingber,0,25
1337441,Perri Masai,Lyn Alicia Henderson,1,26
380,Paul Vitti,Robert De Niro,2,0
7904,Dr. Ben Sobel,Billy Crystal,2,1
14406,Laura Sobel,Lisa Kudrow,1,2
60023,Jelly,Joe Viterelli,2,3
14702,Patti LoPresti,Cathy Moriarty,1,4
943751,Sheila,Donna Marie Recco,1,5
162149,Michael Sobel,Kyle Sabihy,2,6
17923,Tuna,Frank Pietrangolare,2,7
171375,Convict,Jerome Le Page,0,8
1129795,Newscaster (voice),Annika Pergament,0,9
380,Turk,Robert De Niro,2,0
17832,Karen Corelli,Carla Gugino,1,1
62644,Spider,50 Cent,2,2
1158,Rooster,Al Pacino,2,3
2680,Detective Ted Riley,Donnie Wahlberg,2,4
6197,Lieutentant Hingis,Brian Dennehy,2,5
5723,Detective Simon Perez,John Leguizamo,2,6
142101,Jessica,Trilby Glover,1,7
6832,Cheryl,Melissa Leo,1,8
1225953,Rogers,Sterling K. Brown,2,9
65123,Natalya,Shirly Brener,1,10
1982,Dr Chadrabar,Ajay Naidu,2,11
142589,Rambo,Rob Dyrdek,2,12
59693,Judge Angel Rodriguez,Liza Colón-Zayas,0,13
77351,Yevgeny Mugalat,Oleg Taktarov,2,14
171754,Gwen Darvis,Saidah Arrika Ekulona,0,15
170483,Jill Goldman,Mia Barron,0,16
1448691,Stubby,Fatso-Fasano,2,17
155607,Father Connell,Malachy McCourt,2,18
1982,Dr. Chadrabar,Ajay Naidu,2,19
2257,Jon Van Luytens,Terry Serpico,2,20
9275,Charles Randall,Frank John Hughes,2,21
22053,Martin Baum,Alan Blumenfeld,2,22
73194,Prosky,Barry Primus,2,23
552526,Officer Jones,Andre B. Blake,2,24
206398,Joseph Cianci,John Cenatiempo,2,25
1218215,Hostess,Judy Del Giudice,1,26
1309682,Ellis Lynde,Bryan Chatlien,2,27
28044,Vergewaltigungsopfer,Merritt Wever,1,28
1643621,Fly Ty,Tyrone Smith,2,29
90113,Tänzer,Katarzyna Wolejnio,1,30
1643598,Waitress (uncredited),Kimberly Dorsey,1,31
82290,Club Dancer (uncredited),Kimberly Magness,0,32
62,Art Jeffries,Bruce Willis,2,0
7447,Nicholas Kudrow,Alec Baldwin,2,1
8186,Simon Lynch,Miko Hughes,2,2
8687,Tommy B. Jordan,Chi McBride,2,3
21165,Stacey,Kim Dickens,1,4
53963,Dean Crandell,Robert Stanton,2,5
154883,Leo Pedranski,Bodhi Elfman,2,6
7465,Emily Lang,Carrie Preston,1,7
156038,Peter Burrell,Lindsey Ginter,0,8
53,Shayes,Peter Stormare,2,9
27116,Lomax,Kevin Conway,2,10
3911,Martin Lynch,John Carroll Lynch,2,11
946447,Jenny Lynch,Kelley Hazen,1,12
4735,Supervisor Hartley,John Doman,2,13
18262,Edgar Halstrom,Richard Riehle,2,14
9186,James,Chad Lindberg,2,15
58739,Isaac,Hank Harris,2,16
20187,Dr. London,Camryn Manheim,1,17
21675,Detective Nichols,Jack Conley,2,18
156731,Charlayne,Maricela Ochoa,1,19
1077831,"Pasquale, Bus Driver",Peter Fontana,0,20
6864,Lieutenant,Kirk B.R. Woller,2,21
1188456,SWAT Team Leader Francis,James MacDonald,0,22
42296,Security Woman,Gwen McGee,1,23
173739,Senator,Ned Schmidtke,2,24
3223,Steve Lopez,Robert Downey Jr.,2,0
134,Nathaniel Ayers,Jamie Foxx,2,1
2229,Mary Weston,Catherine Keener,1,2
81697,David Carter,Nelsan Ellis,2,3
81698,Adam Crane,Michael Bunin,2,4
2441,Graham Claydon,Tom Hollander,2,5
64908,Jennifer Ayers,Lisa Gay Hamilton,0,6
46074,Leslie Bloom,Rachael Harris,1,7
17401,Curt Reynolds,Stephen Root,2,8
81726,Flo Ayers,Lorraine Toussaint,1,9
20089,Cheery Lab Tech,Jena Malone,1,10
6944,Troubled Woman,Octavia Spencer,1,11
1892,Rannulph Junuh,Matt Damon,2,0
14888,Walter Hagen,Bruce McGill,2,1
6885,Adele Invergordon,Charlize Theron,1,2
2888,Bagger Vance,Will Smith,2,3
25376,Bobby Jones,Joel Gretsch,2,4
40253,Hardy Greaves,J. Michael Moncrief,0,5
41019,Roy,Wilbur Fitzgerald,2,6
41020,Aaron,E. Roger Mitchell,2,7
7465,Idalyn Greaves,Carrie Preston,1,8
1469849,Frank Greaves,Trip Hamilton,0,9
21710,O.B. Keeler,Michael O'Neill,2,10
1986,Neskaloosa,Peter Gerety,2,11
3151,Narrator,Jack Lemmon,2,12
11661,Penny Lane,Kate Hudson,1,0
8289,Russell Hammond,Billy Crudup,2,1
3910,Elaine Miller,Frances McDormand,1,2
11662,Jeff Bebe,Jason Lee,2,3
11663,William Miller,Patrick Fugit,2,4
11664,Anita Miller,Zooey Deschanel,1,5
11665,Young William,Michael Angarano,2,6
10690,Polexia Aphrodisia,Anna Paquin,1,7
826,Sapphire,Fairuza Balk,1,8
1284,Dick Roswell,Noah Taylor,2,9
1233,Lester Bangs,Philip Seymour Hoffman,2,10
11669,Dennis Hope,Jimmy Fallon,2,11
11678,David Felton,Rainn Wilson,2,12
449,Vic Munoz,Jay Baruchel,2,13
11666,Ed Vallencourt,John Fedevich,2,14
11667,Larry Fellows,Mark Kozelek,0,15
11668,Leslie,Liz Stauber,0,16
11670,Beth from Denver,Olivia Rosewood,1,17
11671,Estrella Starr,Bijou Phillips,1,18
11680,Alice Wisdom,Pauley Perrette,1,19
562708,Reg,Peter Frampton,0,20
11676,Freddy,Mark Pellington,2,21
7498,Jann Wenner,Eion Bailey,2,22
11673,Roadie Scully,J.J. Cohen,2,23
11674,Roadie Gregg,Gary Kohn,0,24
11675,Roadie Mick,Ray Porter,0,25
11672,Mrs. Deegan,Alice Marie Crowe,0,26
11679,Alison the Fact Checker,Erin Foley,0,27
11677,Ben Fong-Torres,Terry Chen,2,28
59255,Eagles Road Manager,Mitch Hedberg,2,29
1011253,Darryl,Jesse Caron,2,30
12714,The Legendary Red Dog,Zack Ward,2,31
1656012,The Who Road Manager,Devin Corey,2,32
1656014,Hyatt Singer,Pete Droge,2,33
1455810,Hyatt Singer,Elaine Summers,1,34
60633,Lenny,Kevin Sussman,2,35
60018,Plaza Doctor,Tom Riis Farrell,2,36
43464,Himself,John Patrick Amedori,2,37
1656017,Waving Girl,Julia Decker,1,38
1656019,Real Topeka Kid,Brian Vaughan,2,41
1656023,Poolside Provocateur,Anthony Martelli,2,42
1221086,Have a Nice Day Stewardess,Susan Yeagley,0,43
1497311,Flight Attendant,Holly Maples,1,44
181791,Swingo's Desk Clerk,Michelle Moretti,1,45
156962,Sheldon the Desk Clerk,Eric Stonestreet,2,46
1532,Garfield (voice),Bill Murray,2,0
33259,Liz,Jennifer Love Hewitt,1,1
9188,Dargis,Billy Connolly,0,2
11764,Smithee,Ian Abercrombie,2,3
33654,Jon Arbuckle,Breckin Meyer,2,4
13472,Prince (voice),Tim Curry,2,5
16407,Mr. Hobbs,Roger Rees,2,6
11111,Abby,Lucy Davis,1,7
151260,Teenage Tourist,Lena Cardwell,1,8
49916,Veterinary Assistant,Veronica Alicino,0,9
42000,Mrs. Whitney,Jane Carr,0,10
93035,Mr. Greene,Oliver Muirhead,2,11
136152,Hotel Porter,J. B. Blanc,2,12
157085,Tourist #2,Vernee Watson-Johnson,1,13
956753,Bobby,Russell Milton,2,14
170820,American Tourist,Ben Falcone,2,15
4031,Nigel,Greg Ellis,2,16
382,Winston,Bob Hoskins,2,17
133196,Christophe,Sharon Osbourne,1,18
1155949,Garfield (french voice),Sébastien Cauet,0,19
9778,Darius Stone / xXx,Ice Cube,2,0
2231,Agent Augustus Gibbons,Samuel L. Jackson,2,1
5293,Gen. George Octavius Deckert,Willem Dafoe,2,2
100,Agent Kyle Steele,Scott Speedman,2,3
21368,President James Sandford,Peter Strauss,2,4
336,Zeke,Xzibit,2,5
53347,Toby Lee Shavers,Michael Roof,0,6
58707,Charlie Mayweather,Sunny Mabrey,1,7
18286,Lola Jackson,Nona Gaye,1,8
1191451,"Lt. Alabama ""Bama"" Cobb",John G. Connolly,2,9
171898,Agent Meadows,Ramon De Ocampo,2,10
169670,Bull,Barry Sigismondi,2,11
93929,Agent,David Rountree,0,12
173739,Col. Jack Pettibone,Ned Schmidtke,2,13
1297083,Conductor,Michael Don Evans,0,14
6162,Priest,Paul Bettany,2,0
1372,Black Hat,Karl Urban,2,1
55086,Hicks,Cam Gigandet,2,2
21045,Priestess,Maggie Q,1,3
112561,Lucy Pace,Lily Collins,1,4
32203,Owen Pace,Stephen Moyer,2,5
6714,Shannon Pace,Mädchen Amick,1,6
1370,Salesman,Brad Dourif,2,7
290,Monsignor Orelas,Christopher Plummer,2,8
52760,Monsignor Chamberlain,Alan Dale,2,9
149776,Woman,Marilyn Brett,1,10
287,Sinbad (voice),Brad Pitt,2,0
1922,Marina (voice),Catherine Zeta-Jones,1,1
1160,Eris (voice),Michelle Pfeiffer,1,2
12763,Proteus (voice),Joseph Fiennes,2,3
352,Kale (voice),Dennis Haysbert,2,4
35257,Dymas (voice),Timothy West,2,5
73475,Rat (voice),Adriano Giannini,2,6
12099,Jin (voice),Raman Hui,0,7
1335620,Li (voice),Chung Chan,0,8
12077,Luca / Additional Voices (voice),Jim Cummings,2,9
12080,Jed (voice),Conrad Vernon,2,10
1335621,Grum / Chum (voice),Andrew Birch,0,11
12098,Tower Guard (voice),Chris Miller,2,12
2975,Captain Miller,Laurence Fishburne,2,0
4783,Dr. William Weir,Sam Neill,2,1
8183,"Peters, Med Tech",Kathleen Quinlan,1,2
20810,Lt. Starck,Joely Richardson,1,3
55755,Cooper,Richard T. Jones,2,4
22133,Justin,Jack Noseworthy,2,5
11355,D.J.,Jason Isaacs,2,6
28848,Smith,Sean Pertwee,2,7
93477,Captain John Kilpack,Peter Marinker,2,8
1052953,Claire,Holley Chant,1,9
575916,Denny Peters,Barclay Wright,0,10
2050,Burning Man / Edward Corrick,Noah Huntley,2,11
1230749,Rescue 1 Technician,Robert Jezek,2,12
64103,Girl on Monitor (uncredited),Emily Booth,1,13
1105758,Vanessa (uncredited),Teresa May,0,14
1269,Joe Darrow,Kevin Costner,2,0
3977,Hugh Campbell,Joe Morton,2,1
12122,Charlie Dickinson,Ron Rifkin,2,2
62547,Emily Darrow,Susanna Thompson,1,3
8534,Mrs. Belmont,Kathy Bates,1,4
9829,Ben,Jacob Smith,2,5
55426,Jeffrey Reardon,Robert Bailey Jr.,2,6
21105,Hal,Jay Thomas,2,7
52878,Flora,Lisa Banes,1,8
13525,Eric,Matt Craven,2,9
25834,Charisse Darrow,Leslie Hope,1,10
17358,Intake Nurse,Kim Staunton,1,11
55546,Suicide Girl,Liza Weil,1,12
11915,Paramedic,Nigel Gibbs,2,13
62548,Neil Darrow,Casey Biggs,2,14
62551,Surgical Nurse,Heidi Swedberg,1,15
62550,Eulogist,Marybeth Fisher,0,16
62552,Surgical Nurse,Jamie Sue Sherrill,0,17
62553,Waitress,Samantha Smith,1,18
62549,Phillip Darrow,Peter Hansen,2,19
77013,Gwyn,Deirdre O'Connell,1,20
12516,Sister Madeline,Linda Hunt,1,21
95517,nurse,Justina Machado,1,22
2299,Dwight 'Bucky' Bleichert,Josh Hartnett,2,0
1245,Kay Lake,Scarlett Johansson,1,1
6383,Lee Blanchard,Aaron Eckhart,2,2
448,Madeleine Linscott,Hilary Swank,1,3
18658,Elizabeth Short,Mia Kirshner,1,4
5170,Det. Russ Millard,Mike Starr,2,5
10981,Ramona Linscott,Fiona Shaw,1,6
52801,Deputy DA Ellis Loew,Patrick Fischler,2,7
58473,Dolph Bleichert,James Otis,2,8
20282,Emmett Linscott,John Kavanagh,2,9
31006,Chief Ted Green,Troy Evans,2,10
58474,Morrie Friedman,Anthony Russell,2,11
1169,Tomas Dos Santos,Pepe Serna,1,12
58475,Capt. John Tierney,Angus MacInnes,2,13
54126,Martha Linscott,Rachel Miner,1,14
62932,Lorna Mertz,Jemima Rooper,1,15
2518,Pete Lukins,Gregg Henry,2,16
16850,Sheryl Saddon,Rose McGowan,1,17
1432328,Gunman #1,Noel Arthur,2,18
17051,Blaine Rawlings,James Franco,2,0
58433,Eddie Beagle,David Ellison,2,1
1003,Capt. Thenault,Jean Reno,2,2
58428,William Jensen,Philip Winchester,2,3
58431,Eugene Skinner,Abdul Salis,2,4
17354,Mr. Jensen,Todd Boyce,2,5
58429,Mrs. Jensen,Karen Ford,0,6
33403,Sheriff Detweiller,Mac McDonald,2,7
58427,Cinema Usher,Scott Hazell,2,8
58430,Laura,Ruth Bradley,1,9
11276,Mr. Lowry,Tim Pigott-Smith,2,10
51383,Briggs Lowry,Tyler Labine,2,11
58432,Mrs. Lowry,Gail Downey,0,12
35083,L.T. Giroux,Augustin Legrand,2,13
58435,Vernon Toddman,Keith McErlean,0,14
56649,Lucienne,Jennifer Decker,1,15
4135,Lt. Gen. Eugene Irwin,Robert Redford,2,0
4691,Col. Winter,James Gandolfini,2,1
103,Yates,Mark Ruffalo,2,2
21530,Cap. Peretz,Steve Burton,2,3
18792,Gen. Wheeler,Delroy Lindo,2,4
3137,Dellwo,Paul Calderon,2,5
21532,Duffy,Samuel Ball,2,6
21533,Cutbush,Jeremy Childs,2,7
21535,Thumper,George W. Scott,2,8
5365,Cp. Ramov Aguilar,Clifton Collins Jr,2,9
1604344,,Addison Pate,0,10
13548,Nick Vanzant,James Spader,2,0
9780,Dr. Kaela Evers,Angela Bassett,1,1
5694,A.J. Marley,Robert Forster,2,2
38560,Yerzy Penalosa,Lou Diamond Phillips,2,3
56857,Karl Larson,Peter Facinelli,2,4
17346,Danika Lund,Robin Tunney,1,5
54453,Benj Sotomejor,Wilson Cruz,2,6
214954,Flyboy,Eddy Rice Jr.,0,7
554533,Troy Larson,Knox White,0,8
158322,Troy Larson (voice),Kerrigan Mahan,2,9
81663,Sweetie (voice),Vanessa Marshall,1,10
156100,Rescue Leader (uncredited),Kevin Sizemore,2,11
72466,Peter Lake,Colin Farrell,2,0
567269,Beverly Penn,Jessica Brown Findlay,1,1
934,Pearly Soames,Russell Crowe,2,2
227,Isaac Penn,William Hurt,2,3
6161,Virginia Gamely,Jennifer Connelly,1,4
2888,Judge,Will Smith,2,5
6804,Humpstone John,Graham Greene,2,6
66743,Young Man,Matt Bomer,2,7
79072,Cesar Tan,Kevin Durand,2,8
2639,Willa (Adult),Eva Marie Saint,1,9
18472,Romeo Tan,Kevin Corrigan,2,10
205257,Mrs. Lake,Lucy Griffiths,1,11
168877,Gabriel,Finn Wittrock,2,12
1654649,Ballroom Dancer,Neka Zang,0,13
1240648,Ellis Isle Doctor,Michael Crane,0,14
77093,Ellis Isle Official,Brian Hutchison,2,15
147472,Dingy Worthington,Alan Doyle,2,16
1367015,Optometrist,Jon Patrick Walker,0,17
1698872,Cecil Mature,Maurice Jones,0,18
1698873,Young Willa,Mckayla Twiggs,0,19
1656059,Oyster Boy,Matthew R. Staley,2,20
35091,Carriage Driver,Scott Grimes,2,21
1397945,Governess,Brenda Wehle,1,22
1593166,Butler,Tom Morrissey,0,23
1437547,Gravesman,Joshua Henry,0,24
1648751,Abby,Ripley Sobo,1,25
1358986,Girl in Bed,Maggie Geha,1,26
42194,Librarian,Caitlin Dulany,1,27
145113,Custodian,Norm Lewis,0,28
187538,Receptionist,Harriett D. Foy,0,29
2843,Gwathmi,Rob Campbell,0,30
1001804,Grand Central Short Tail,Scott Dillin,2,31
1795363,Ballroom Dancer,Luis Augusto Figueroa,2,32
112561,Clary Fray,Lily Collins,1,0
83356,Jace Wayland,Jamie Campbell Bower,2,1
7431,Alec Lightwood,Kevin Zegers,2,2
1075355,Isabelle Lightwood,Jemima West,0,3
118616,Simon Lewis,Robert Sheehan,2,4
17286,Jocelyn Fray,Lena Headey,1,5
15440,Hodge Starkweather,Jared Harris,2,6
207558,Luke Garroway,Aidan Turner,2,7
1192915,Magnus Bane,Godfrey Gao,0,8
112692,Blackwell,Robert Maillet,2,9
79072,Pangborn,Kevin Durand,2,10
30485,Dorothea,CCH Pounder,1,11
1244,Valentine,Jonathan Rhys Meyers,2,12
207558,Luke,Aidan Turner,2,13
224723,Brother Jeremiah,Stephen R. Hart,2,14
58655,Alaric,Harry Van Gorkum,2,15
209769,Lambert,Chad Connell,2,17
1366361,Eric,Chris Ratz,0,18
25409,The Vampire Leader,Elyas M’Barek,2,19
138947,Bouncer,Pedro Miguel Arce,2,20
1684840,Magnus' Brother,Matthew Cheng,0,21
1187553,Vampire Henchman,Carlos Gonzalez-Vio,2,22
776,Dave Ming Chang / Kapitän,Eddie Murphy,2,0
9281,Gina Morrison,Elizabeth Banks,1,1
17773,Nr.3- Kulturoffizierin,Gabrielle Union,1,2
1894,Dooley,Scott Caan,2,3
27105,Nr.2- Stellvertreter des Kapitäns,Ed Helms,2,4
55638,Nr. 17,Kevin Hart,2,5
68836,Nr.4- Sicherheitsoffizier,Pat Kilbane,2,6
52860,Ingenieur,Judah Friedlander,2,7
46772,Mark,Marc Blucas,2,8
58768,Doktor,Jim Turner,2,9
68837,Josh Morrison,Austyn Myers,2,10
91274,Old Navy Customer,Mario Loya,0,11
87192,Knox,Mike O'Malley,2,12
154997,Nerdy Girl,Allisyn Ashley Arm,1,13
30367,A Chorus Line Dancer,Alisan Porter,1,14
1673257,Medical Facility Girl (uncredited),Christina Wun,1,15
6161,Dahlia Williams,Jennifer Connelly,1,0
4764,Mr. Murray,John C. Reilly,2,1
3129,Jeff Platzer,Tim Roth,2,2
15336,Kyle Williams,Dougray Scott,2,3
4935,Veeck,Pete Postlethwaite,2,4
76414,Ceci,Ariel Gade,1,5
20187,Teacher,Camryn Manheim,1,6
6585,Natasha / Young Dahlia,Perla Haney-Jardine,1,7
10386,Young Dahlia's Teacher,Debra Monk,1,8
58643,Mediator,Linda Emond,1,9
76764,Mediator,Bill Buell,2,10
73204,Teacher's Aide,Kate Hewlett,1,11
10297,Ed 'Eddie' Pekurny,Matthew McConaughey,2,0
57755,Ray Pekurny,Woody Harrelson,2,1
12134,Jeanette,Sally Kirkland,1,2
40279,Shari,Jenna Elfman,1,3
2641,Al,Martin Landau,2,4
14,Cynthia Topping,Ellen DeGeneres,1,5
3026,Mr. Whitaker,Rob Reiner,2,6
2778,Henry 'Hank' Pekurny,Dennis Hopper,2,7
13918,Jill,Elizabeth Hurley,1,8
6163,John,Adam Goldberg,2,9
156774,Marcia,Viveka Davis,1,10
15661,Ken,Clint Howard,2,11
148122,Keith,Geoffrey Blake,2,12
3422,Wife,Gail Boggs,1,13
1075005,Felicia,Jenna Byrne,1,14
81918,Roach,Greg Sestero,2,15
78589,RuPaul,RuPaul,2,16
1214164,Ms. Seaver,Merrin Dungey,0,17
34457,McIlvaine,Ian Gomez,2,18
38572,Clint,Gavin Grazer,2,19
90659,Paul,Chris Hogan,0,20
163555,Panel Member,Arianna Huffington,1,21
124603,Husband,"Larry ""Flash"" Jenkins",2,22
9999,Rita,Wendle Josepher,0,23
84212,Desipio,Scott LaRose,0,24
77331,Terry,John Livingston,2,25
102794,Fig Lady,Mitzi McCall,1,26
30697,Dr. Geller,Jim Meskimen,2,27
101378,Benson,Don Most,2,28
1539,Barry,Rick Overton,2,29
129466,Tad,James Ritz,0,30
34407,Alice,Rusty Schwimmer,1,31
172339,Jack,Steven Shenbaum,2,32
16183,Greg,Gedde Watanabe,2,33
168588,Reporter,Steve Kehela,2,34
93846,Reporter,Googy Gress,2,35
1557453,Tracy,Jo McGinley,0,36
1178193,Kevin,John Pirruccello,0,37
1044042,Party Goer,Charles Arthur Berg,2,38
75755,Party Goer,Anthony Jensen,0,39
1848718,College Girl,Sommer Garcia,1,40
112052,College Girl,Jennifer Elise Cox,1,41
69399,College Girl,Alexandra Holden,1,42
152718,Bartender,Mark Wheeler,2,43
42145,Snapple Girl,Anna Karin,1,44
95741,Panel Member,George Plimpton,2,45
17087,Panel Member,Michael Moore,2,46
1236861,Panel Member,Merrill Markoe,1,47
74086,Bill Maher,Bill Maher,2,48
14991,Jay Leno,Jay Leno,2,49
1549747,Ticket Taker,Sonia Bhalla,0,50
18269,Mo 'Silvertongue' Folchart,Brendan Fraser,2,0
7055,Resa,Sienna Guillory,1,1
1333,Capricorn,Andy Serkis,2,2
23775,Meggie Folchart,Eliza Bennett,1,3
6162,Dustfinger,Paul Bettany,2,4
388,Fenoglio,Jim Broadbent,2,5
15735,Elinor Loredan,Helen Mirren,1,6
23776,Cockerell,Matt King,2,7
21660,Farid,Rafi Gavron,2,8
56475,The Shadow,Marnix Van Den Broeke,0,9
79502,Bookshop Proprietor,Richard Strange,2,10
25441,Flatnose,Steve Speirs,2,11
3543,Basta,Jamie Foreman,2,12
1115,Fulvio,Stephen Graham,2,13
983695,Young Meggie,Mirabel O'Keefe,1,14
7321,Darius,John Thomson,2,15
80366,Mortola,Lesley Sharp,1,16
230178,Rapunzel,Tereza Srbova,0,17
1105459,Masquerade Ball Dancer,Helen Soraya,0,18
6161,Roxanne,Jennifer Connelly,1,19
16856,The Spirit/Denny Colt,Gabriel Macht,2,0
1245,Silken Floss,Scarlett Johansson,1,1
2231,Octopuss,Samuel L. Jackson,2,2
8170,Sand Saref,Eva Mendes,1,3
3627,Plaster of Paris,Paz Vega,1,4
5915,Lorelei Rox,Jaime King,1,5
29774,Dolan,Dan Lauria,2,6
34490,Ellen Dolan,Sarah Paulson,1,7
34408,Morgenstern,Stana Katic,1,8
2293,Liebowitz,Frank Miller,2,9
34489,Mahmoud,Eric Balfour,2,10
27104,Young Spirit,Johnny Simmons,2,11
559643,Young Sand,Seychelle Gabriel,0,12
59220,Detective Sussman,Dan Gerrity,2,13
1406570,Damsel in Distress,Kimberly Cox,0,14
85,Charles Mortdecai,Johnny Depp,2,0
12052,Johanna Mortdecai,Gwyneth Paltrow,1,1
3061,Inspektor Alistair Martland,Ewan McGregor,2,2
6162,Jock Strapp,Paul Bettany,2,3
81364,Georgina Krampf,Olivia Munn,1,4
4785,Krampf,Jeff Goldblum,2,5
75130,Emil Strago,Jonny Pasvolsky,2,6
8445,Sir Graham Archer,Michael Culkin,2,7
4455,Romanov,Ulrich Thomsen,2,8
1196960,Dmitri,Alec Utgoff,2,9
545195,Maurice,Guy Burnet,2,10
1619468,Farmer,Chris Bearne,2,11
138860,Bikini Babe,Jamie Bernadette,0,12
237746,Himself,Stephen Farrelly,2,13
976,Farmer,Jason Statham,2,0
655,Merick,John Rhys-Davies,2,1
11477,Gallian,Ray Liotta,2,2
22290,Muriella,Leelee Sobieski,1,3
16475,King Konreid,Burt Reynolds,2,4
2372,Norick,Ron Perlman,2,5
31137,Tarish,Brian J. White,0,6
7218,Elora,Kristanna Loken,1,8
26457,Duke Fallow,Matthew Lillard,2,9
4174,Solana,Claire Forlani,1,10
64674,General Backler,Mike Dopud,2,11
59244,Talwyn,Tania Saulnier,1,12
58804,Delinda,Gabrielle Rose,1,13
27112,Trumaine,Terence Kelly,2,14
58908,Crying Woman,Carrie Fleming,0,15
998517,Handmaiden,Eva Padberg,0,16
60649,Bastian,Will Sanderson,2,17
59182,Caravan Slave #1,Jacqueline Ann Steuart,1,18
1233167,Caravan Slave #2,Travis MacDonald,2,19
11701,Sarah Jordan,Angelina Jolie,1,0
2296,Nick Callahan,Clive Owen,2,1
10399,Charlotte Jordan,Teri Polo,1,2
3900,Henry Bauford,Linus Roache,2,3
11315,Elliott Hauser,Noah Emmerich,2,4
31387,Steiger,Yorick van Wageningen,0,5
35257,Lawrence Bauford,Timothy West,2,6
20696,Philip,Jonathan Higgins,0,7
59797,Master of Ceremonies,Iain Lee,0,8
59794,Mrs. Bauford,Kate Trotter,1,9
59795,Jimmy Bauford,John Gausden,0,10
59796,Anna Bauford,Isabelle Horler,1,11
59798,Jojo,Keelan Anthony,0,12
55378,Rolly,John Bourgeois,2,13
13100,Tula,Nambitha Mpumlwana,0,14
29461,Police Officer,Julian Casey,0,15
59801,Police Officer,Norm Berketa,0,16
59802,Gemilla,Fikile Nyandeni,0,17
59799,Steiger's Girlfriend,Kalyane Tea,1,18
59800,TV Reporter,Aidan Pickering,0,19
11110,Kat,Kate Ashfield,1,20
1050987,Art Dealer,Tony Robinow,0,21
207186,Meles,Andrew French,0,22
74627,Joss,Jamie Bartlett,2,23
15546,Hamadi,Tumisho Masha,2,24
1303855,Monica,Faye Peters,0,25
77681,Dawit Ningpopo,John Matshikiza,2,26
1187578,Titus,Zaa Nkweta,0,27
521673,Port Official,Sahajak Boonthanakit,2,28
1818522,Port Official,Dennis Tan,0,29
1818523,Tao,Doan Jaroen-Ngarm Mackenzie,0,30
21944,Colonel Gao,Burt Kwouk,2,31
60852,Ma Sok,Teerawat Mulvilai,2,32
1818524,Speaker,Bertrand A. Henri,0,33
201706,Truck Driver,Jasmin Geljo,2,34
100650,Strauss,Francis X. McCarthy,2,35
96592,Chechen Mobster,Manuel Tadros,0,36
1030297,Rebel,Joseph Antaki,0,37
41659,Muslim Warlord,Vladimir Radian,0,38
127612,Beatrice,Elizabeth Whitmere,1,39
60904,Journalist,Rob Burns,0,41
1818530,Journalist,Matthew Tiffin,0,42
1142866,Journalist,Robin Wilcock,0,43
131336,Russian Soldier,Mark Antony Krupa,2,44
1818531,Russian Soldier,Roman Chtinov,0,45
1818532,Abraha,Donovan Ganeb,0,46
1818533,Party Guest,Andre Martin,0,47
1818534,Party Guest,Nick Walker,0,48
1655411,Thai NGO,Chanida 'Chompoo' Yasiri,1,49
198647,Journalist,Emma Stevens,0,50
21908,The Monkey King,Aaron Kwok,2,0
643,Lady White,Gong Li,1,1
936431,Little Monk,William Feng,2,2
131513,Zhu Bajie,Xiao Shen Yang,2,3
237032,Sha Wujing,Him Law,0,4
72730,Goddess of Mercy Guanyin,Kelly Chen,1,5
1133067,Cloud Hercynian King,Fei Xiang,2,6
27074,Basilisk,Lu Wei,0,7
1611657,Bat demon,Giselle Chia,0,8
1611658,Porcupine demon,Miya,0,9
